track_id,track_name,artist,artist_id,album,genre
6VZrCewORfInUHln8rP6Xh,Acid House,Yuzo Iwata,4li9Ey60Tu9HscNHnUoiiI,Come Together,acid house
6EJUueTfy21yVTW98aggna,ACID HOUSE,DONT BLINK,1AD6JUzgEvTAI8TLGwlrba,ACID HOUSE,acid house
27hpBolhNCxlWSflcUBk7J,Acid House,Ivan Kay,0oWSwCX8NDcVqqsyFZjfG5,Acid House,acid house
4jzxeZyncG40qnErTR8upV,Acid House,VELDA,4qJI9uNSis7Qi4J1q1Eufn,Acid House / 137 Acid Love,acid house
07Pfum8uHAM0tBN2Tmz6PP,Acid House,MODERN CLVB,0D0qgGtzD5RkVMMIexYN7I,Acid House,acid house
4K08WLcYyPsiAOVhtvk7ma,Acid House,Brian Bennett,0WP1sO0RYZHeJyd8PLSRBp,Drumtrax,acid house
21UFF45L5I54cGmNQ2pDL2,Acid House,Flunk,1Tz1kM5vFyBpzD22fHW609,Take Me Places,acid house
4FqOcv02aePa6qMTPvlpPo,Acid House,TAI,5VOokbPJRb3e8tJYMxxsMQ,Acid House,acid house
3dZ4BroQaW5OkhLDNHRL0N,Acid House,Allen & Healey,2pvyBeE41OxfyXmNY9lDd9,Scream and Shout,acid house
32OAjTZGLK3gNg8IiIf8fZ,Acid House,Gal Shimol,0Hoqud38LIrt7C0Ak7ZybC,Acid House,acid house
3aOnxYekCewIaVO3TNRK4e,Do It! (feat. 이윤정 Lee YoonJung),House Rulez,10otRXsgnJi3lweFUoRSSS,Mojito,acid house
69pxHDxnNA2K1YuBlT52Sc,Acid House,Flunk,1Tz1kM5vFyBpzD22fHW609,Acid House,acid house
1qLqvAXZn7UH60Yd2Xmm9G,Танцуйте,ATL,2n6CVwo43YvjiTgcPxYWrf,Лимб,acid house
1uAevB2x7joMFORFCtsvrW,Acid House,T.C. Crew,7fU4yHkuJo3AX3BTi2CZph,"Reclaim the Underground, Vol. 1",acid house
50pLWYaYZ6tT7WAFJTH86T,Марабу,ATL,2n6CVwo43YvjiTgcPxYWrf,Марабу,acid house
06iR09uUfFS3kVEAJHJyeB,Rose,Peggy Gou,2mLA48B366zkELXYx7hcDN,Seek For Maktoop,acid house
4ovKyYJoftaVcXQxihY00b,ЧУВСТВА,Aarne,5B5qmrbTFvA7TAxWruuwbo,WE LIVE ONLY ONCE,acid house
2IVa68bEp45AKabdmyKa4G,Acid Test (2024 Remix),Glen Check,68ZtcdthScW8ISOvVNW9sV,Electronic Live System 2024,acid house
3OrcEhLzxv1YX597jGjEI7,Move Your Body,Marshall Jefferson,2Di8r9df6xjyj6CVOqbGVz,Move Your Body,acid house
5HTwniqm9szfs9Cib1p1cF,Acidjazzacid,Milan93,5FPtZ4IXvHYp8MsjAevEWg,Acidjazzacid,acid house
4dImmVCjb3sdGYTWvwioGK,ACID RAIN,HYPNOSIS THERAPY,6JwAbXBmKAP4lIett8KUiP,PSILOCYBIN,acid house
7FVvHGA46aU7mkwx4iHMRE,Little Fluffy Clouds,The Orb,5HAtRoEPUvGSA7ziTGB1cF,Adventures Beyond The Ultraworld,acid house
0DwAc0Z8Td3jv5frUznqu1,The Whistle Song,Frankie Knuckles,63yl9nDNrHpiAYGlNJxxjc,Beyond The Mix,acid house
7FN2LnfKKcIzYLjlIZd0EW,In The Mix - Fast Eddie Mix,Mixmasters,4ccqZWdI5OZP6twQ3c8GV9,In The Mix,acid house
5sJiLlgQKBL81QCTOkoLB5,Good Life,Inner City,0vUJ3QLN3MlRfjOc2LjGWp,Paradise,acid house
63UD9AoNO8l04m0aAHoiaX,Acid Jazz,Herr Krank,6867qRW4fPy1KtxyeBIKkl,So What?,acid jazz
2eOayfLgDDCpJWCJzT7wmQ,Acid Jazz,Pirate Copy,4FNYnqg9OnihmqNqAr0XsN,Acid Jazz,acid jazz
5Vu630Hm2dqrYCZhWYX7CC,Acidjazzed Evening,"RADIATION, INC.",1Iofunyt8g3g30haWNy147,INTERNET ANGEL,acid jazz
6tVaapWOaAeiiqKMfCx5fs,Acid Jazz,Jack Lee,12ZVNsCxj4KCcXvUmrHbIW,Gracefulee,acid jazz
5iHsOfiDWfgU6xiaY9ViOF,Acid Jazz,Blacke Smith,103rQGJuUUUlHLUHjmaO2p,Acid Jazz,acid jazz
1eocox6VVbE63Ccx3Pudda,Acid Jazz,Nick Hatcher,72ZrhyMAwcnN9KlTYvbm9Q,Family,acid jazz
5suUdvAte7KpLwf5naHZTj,Acid Jazz,North 90,4Q400L5WlDiO4CR5pCJXeY,Dancer,acid jazz
0w72NvRNifbMyHoke7VrMV,Acid Jazz,Tony Pastrana,03zn3VlKsnOcUgfreC2ED4,New York Latin Jazz,acid jazz
6kL0CcL4rx6VUt6m2zP0tM,Habbit (Bye Bye),Rollercoaster,6znlp6eyARykI2zjw8HSxM,Roller Coaster,acid jazz
1X2jold6Sv5qLI5CLa8Qub,Acid Jazz,Acid Jazz DJ,69cJwb7qpxE13xHvRgR5R6,Acid Jazz,acid jazz
24SUWisv2lYQiB3bVpE1sn,Virtual Insanity,Jamiroquai,6J7biCazzYhU3gM9j1wfid,Pop Music: The Modern Era 1976-1999,acid jazz
47oS7xB31QQUyPCgHpM3VZ,Canned Heat,Jamiroquai,6J7biCazzYhU3gM9j1wfid,Synkronized,acid jazz
6C6I0OGQkCvUUCP9nyMMMe,Acid Jazz,Soft Jazz,7LYx2cb2fOUzT3R0tRnpZR,Soft Jazz Music,acid jazz
5J7imVb41hWNGHghIb0kcH,I can't hide it,Rollercoaster,6znlp6eyARykI2zjw8HSxM,Triangle,acid jazz
4UQDZlZhGUDoYMohwrY28v,Virtual Insanity - Remastered 2006,Jamiroquai,6J7biCazzYhU3gM9j1wfid,Driving Songs,acid jazz
4ZFMvEYELPUCMKJ9by46fL,Acid Punk,IDIOTAPE,0OmQCkk1rR3DJ0Y2NRxp6Z,Acid Punk,acid jazz
2bwxqGKS5GPXfNanAIRe2p,Seven Days in Sunny June,Jamiroquai,6J7biCazzYhU3gM9j1wfid,Dynamite,acid jazz
4euxFlxLWVGmZZLyYARTyE,Spanish Joint,D'Angelo,336vr2M3Va0FjyvB55lJEd,Voodoo,acid jazz
1zxkwOcRr01vizAYlofhIy,Acid Test,Glen Check,68ZtcdthScW8ISOvVNW9sV,Bleach,acid jazz
6y0Etr2KJr0sdcEp7ajoUK,Cosmic Girl - Remastered 2013,Jamiroquai,6J7biCazzYhU3gM9j1wfid,Travelling Without Moving (Remastered),acid jazz
2zQR6bGQI7qYwyTBOhnRvn,Acidic Body,JUNGWOO,3tvnuk98r2VOv9ygTK8cjs,The Embers,acid jazz
6i8bbUfrvEHXu1ODPMEeBS,at,SOIL & “PIMP” SESSIONS,5COMNbVWoe1Kb5UTFAaUwF,ACIDMAN Tribute Works,acid jazz
3XEdqQtGHAM5huMrs3RaKN,Acid Dreams,MAX,1bqxdqvUtPWZri43cKHac8,Acid Dreams,acid techno
1ivhs5EQc8eAw5rcB9SEQz,Acid Blood,999999999,6uD2LjPHUjxrpax0se17Nc,Acid Blood,acid techno
6JkQb1qCCJDBV7kW5vJUAH,ACID,Hardwell,6BrvowZBreEkXzJQMpL174,ACID,acid techno
3H470QOFLgh6CuUj7CuhAL,Bounce Back,Acidus,7j3s7bQ9pNRILCVy8e36ZB,Bounce Back,acid techno
1DdByft8QSr5sf8ZhdxcXE,Bombacid,T78,5FgLkieOqGXPn01dnbJp9Z,Bombacid,acid techno
3thO0vpZuI6W7VaKj6YfNV,TECHNOVA,TOWA TEI,5FLbE1s9bnHwJhmngtVXpD,FUTURE LISTENING!,acid techno
6IfUW6lNAkiW3VVVzf9zYP,Intoxicated,Doruksen,4QualaVaoF8vYnpJ5o8Pw6,Intoxicated,acid techno
2Y2Ydnk6XPTe4IpOTNs5Xh,One Mind,Charlotte de Witte,1lJhME1ZpzsEa5M0wW6Mso,One Mind EP,acid techno
7n0x9UPBlBlp35Nr6GMLj5,The Realm,Charlotte de Witte,1lJhME1ZpzsEa5M0wW6Mso,The Realm,acid techno
40PpSTWl0OfDoue15x21OH,Welcome To London,Charlie Sparks (UK),1lsjQdGrRe2D1nmvCVB7JZ,Welcome To London,acid techno
4vYVhz4SqtofR08nmQB84N,Trepidation,Stan Christ,0aby7MYHsm3JS0eSifxu3I,Trepidation,acid techno
4UnmtogtmTi7IMUFHbDnGM,Acid Sequences,Acid Diver,5ovckPLVw2uQqYeSPz0mZA,Acid Sequences,acid techno
4sGzJs8jikSDbnpN0vXsuO,Rave 4 love,999999999,6uD2LjPHUjxrpax0se17Nc,Rave 4 love,acid techno
0pll0XZcEoIfjThu0Yx4s6,Orbit Motion,Space 92,6TVdVlY6irsNPkMHT2HkfD,Orbit Motion,acid techno
4lokwaruKSA4UVymx6JqXc,Red Armor,Niki Istrefi,0Rx7qgEFYklSZgXkFgwLZL,EUROMANTIC001,acid techno
4lteoV3aaF85u4Rw2a7y9D,Breathe In,Kevin D'Angello,5cg7ESNx1k1NLAkdx78P9y,Breathe In,acid techno
3Ny6m7Bnoi74jJWiFpsyLJ,Acid,WALL-Y,7FqwSnadRSjfvdq0Gb4GQw,Omega Techno Vol. 1,acid techno
6iKLdREEci9SyzXl9JNUVk,Feel It,Amelie Lens,5Ho1vKl1Uz8bJlk4vbmvmf,Feel It,acid techno
6KmjD9CaophLMXTCzKoLLZ,Falling For You,Amelie Lens,5Ho1vKl1Uz8bJlk4vbmvmf,Falling For You,acid techno
3cgrymk2BMWQQR1flg9q6n,Serenity,Amelie Lens,5Ho1vKl1Uz8bJlk4vbmvmf,Serenity,acid techno
4HInyRSJG6fSzcIQ8FmY7Q,Rainbow,Acid Bass,6DYmWvGRa2hHh6uCCpjy2A,Rainbow,acid techno
2bxwSFnpDxhmzayiW9ycvj,Acid Tracks,Amelie Lens,3vYwU5miXhOEljaAvxuGAu,Synthetic Horizons,acid techno
0gVl8IrGZIUL1cptCIzUj2,빗소리 - Acoustic,Yoon Do Hyun,6KsmQPHXE3qhzNNBPSZ0eB,음악 캠핑 갈래?,acoustic country
2qyJJQWSBMYQMVgc2MppGf,사랑 Two - Acoustic,Yoon Do Hyun,6KsmQPHXE3qhzNNBPSZ0eB,음악 캠핑 갈래?,acoustic country
0oBbkZuDLkT8DY9DK67kfr,After All The Bars Are Closed,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8,After All The Bars Are Closed,acoustic country
16YYAyWV6flnwCX6jNUxQU,"Oh, My Julia",Country Kkokko,5kuilVpBoJl3vmv5hitjMx,Winter Traveling,acoustic country
7AF5QxqDm6PqH8BS7rOcMT,오래된 기타 (The old guitar),Uncle B,7mMYzJnduxdIzO6NXPNrrA,오래된 기타 (The old guitar),acoustic country
6qiDIBDU2vBJlzE0ghsyGz,Slow bloom,Bily Acoustie,5r7uTezbOPCO32i7RljvaA,Slow bloom,acoustic country
18igOz3pxDmwz9TPRkTNeG,These memories are like a movie (2025),Bily Acoustie,5r7uTezbOPCO32i7RljvaA,These memories are like a movie (2025),acoustic country
52RNWUgJBF3LOqt3iw1s77,Glad You Exist - Acoustic,Dan + Shay,7z5WFjZAIYejWy0NI5lv4T,Glad You Exist (Acoustic),acoustic country
4HdmfF6nhq9WkoCw1maMYy,윤슬길(With.윤슬) acoustic,가을눈사람(autumn snowman),1aFRJolXiyfauRiEEPoVMa,우리가 함께 걸어온 길,acoustic country
5eUpUFdFaAeovPau6lQkqK,Thinking 'Bout You (feat. MacKenzie Porter),Dustin Lynch,1dID9zgn0OV0Y8ud7Mh2tS,Blue In The Sky,acoustic country
7LacW3OBFtfiz5t69ce9GL,"Take Me Home, Country Roads - Original Version",John Denver,7EK1bQADBoqbYXnT4Cqv9w,John Denver's Greatest Hits,acoustic country
2xRLUWevDLeiEVBJe5nAOu,Country Life (Feat. VVON),TOIL,698zn8fEOIr1OrfqG4283S,TOTO,acoustic country
2VzMN0k5UMrv8xUQFFpVFI,Us - Acoustic,10CM,6zn0ihyAApAYV51zpXxdEp,5.0 (Acoustic),acoustic country
3MTSqosDP6EjfRCuxutzHV,Deeper Than I Thought,Bily Acoustie,5r7uTezbOPCO32i7RljvaA,Deeper Than I Thought,acoustic country
5kNe7PE09d6Kvw5pAsx23n,Die A Happy Man,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8,Tangled Up,acoustic country
5iis9J2sptrUy0VIpFVIg1,Roll Me Up and Smoke Me When I Die - Live,Willie Nelson,5W5bDNCqJ1jbCgTxDD0Cb3,Willie Nelson American Outlaw (Live),acoustic country
0Itp1ZawQfyMQj9pUECJWT,Old Tricks,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8,About A Woman (Deluxe),acoustic country
15JqWJoyG7WNJi9qrAYT86,Somethin' 'Bout A Woman,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8,About A Woman (Deluxe),acoustic country
0nGXi46VcQQ56ZJR428MKS,Does To Me (feat. Eric Church),Luke Combs,718COspgdWOnwOFpJHRZHS,What You See Is What You Get,acoustic country
75LqHkS2ceWCh3iQmg9KDV,Small Town Girls,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8,About A Woman (Deluxe),acoustic country
7MDlhh0Ibum9zJ21PY63z5,No. 1 - Acoustic,10CM,6zn0ihyAApAYV51zpXxdEp,5.0 (Acoustic),acoustic country
5VHRiH48pBB008CAkrIBwP,Good News,Shaboozey,3y2cIKLjiOlp1Np37WiUdH,"Where I've Been, Isn't Where I'm Going: The Complete Edition",acoustic country
60IGhnH20N82dNxKnc8jDd,Knee Deep (feat. Jimmy Buffett),Zac Brown Band,6yJCxee7QumYr820xdIsjo,You Get What You Give,acoustic country
1U01AuW7Qi77R11VTi6PgJ,Dance With You,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8,About A Woman (Deluxe),acoustic country
6DSoaHbdDggoul0Mg4UMN0,클래식 피아노,편안한 음악,6rl2kKUgcaEdECKQkNCpJN,병원에서 듣기좋은음악: 치과 대기실을 위한 편안한 피아노 음악,acoustic country
5T6bJp3XgwT0IaCfKMxmAu,Perfect - Acoustic,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,Perfect (Acoustic),acoustic pop
3ZsOYk34IQMrH4B1PBdofL,Boyfriend - Acoustic Version,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,Believe Acoustic,acoustic pop
7Cj2tT0m2SBeIO1PsGfk8A,Grenade - Acoustic,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,The Grenade Sessions,acoustic pop
6VkmdRz8YgHFQV3ZNTJAWU,Intentions - Acoustic,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,Intentions (Acoustic),acoustic pop
10I5rhhFoWZDIN3kEc6Dbo,Who (Acoustic Remix),Jimin,1oSPZhvZMIrWW5I41kPkkY,MUSE (WONDER ver.),acoustic pop
4I8s6vwzHT2geqH91w2Dyg,Attention - Acoustic,Charlie Puth,6VuMaDnrHyPL1p4EHjYLi7,Attention (Acoustic + Remixes),acoustic pop
7FB6Nx7TK8y1Ke8dY6ROpQ,Soft Spot - Acoustic,keshi,3pc0bOVB5whxmD50W79wwO,Soft Spot (Alternate Versions),acoustic pop
7rJkmoGkKjLMIPI9qUQnSy,Beautiful Things - Acoustic,Benson Boone,22wbnEMDvgVIAGdFeek6ET,Beautiful Things (Alternate Versions),acoustic pop
7eJECM4njsc622iY9zg4af,One Call Away - Acoustic,Charlie Puth,6VuMaDnrHyPL1p4EHjYLi7,Nine Track Mind (Special Edition),acoustic pop
7zQs5RxMWQBVDTW9zl9CHu,Numb Little Bug - Piano Version,Em Beihold,7o2ZQYM7nTsaVdkXY38UAA,Numb Little Bug (Piano Version),acoustic pop
5zxwumO0laRosoeOvbVSvc,Bright Blue Skies,Mitch James,65oocmSeB6z75kHwrZo1le,Mitch James - Deluxe Edition,acoustic pop
6OF4El0W0LVLKQuBVblYVx,What Can We Leave Behind,LambC,0BpbTGO68X4wV2aLBzjnhL,What Can We Leave Behind,acoustic pop
166J7jXizoD8ZkGDNdPxLl,Nobody Puts Baby In The Corner - Acoustic Version,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree (20th Anniversary Deluxe),acoustic pop
1sTtlEZeVeeEnxEztJNkYN,emily,Jeremy Zucker,3gIRvgZssIb9aiirIg0nI3,brent ii,acoustic pop
7acC8gYsGIcVgEPG6oacqF,윤슬길(With.윤슬) acoustic (Inst.),가을눈사람(autumn snowman),1aFRJolXiyfauRiEEPoVMa,우리가 함께 걸어온 길,acoustic pop
0RFVi5DomeBlCXLR969aFQ,day off - Acoustic,10CM,6zn0ihyAApAYV51zpXxdEp,5.0 (Acoustic),acoustic pop
2kx4bHNlACOSd3wCRlV9hF,Guitar Hero : Dreams Come True,bongjeingan,3zyq3DzSd4aue9Q7s1qMVu,12 Languages,acoustic pop
62KZRwymXq9Rgm8Cm5UCfx,The World We Knew (Over And Over),Frank Sinatra,1Mxqyy3pSjf8kZZL4QVxS0,The World We Knew,adult standards
0Ab4lEHfPY98aqtQrKQbUu,It Had To Be You,Frank Sinatra,1Mxqyy3pSjf8kZZL4QVxS0,"Trilogy: Past, Present & Future",adult standards
1naVD19eofGpFf6wosmHIe,And I Love You So,Perry Como,5v8jlSmAQfrkTjAlpUfWtu,It's Impossible,adult standards
0qB213IfGN0JXXm9aRjldF,Again (with The Mellomen),Doris Day,3ESG6pj6a0LvUKklENalT6,Golden Girl (The Columbia Recordings 1944-1966),adult standards
1zxxbq3UMRXIo4i82MFmjY,The End Of The World,Carpenters,1eEfMU2AhEo7XnKgL7c304,Now & Then (Reissue),adult standards
2Pi0rY9FcbaecqO0AyhXbu,I'll Never Smile Again,Tommy Dorsey,4WoGga7UeRcmjD4ufif4nG,The Seventeen Number Ones,adult standards
6VuJLPtBlEOaR5oYI51ueN,"Quizas, Quizas, Quizas (Perhaps, Perhaps, Perhaps)",Nat King Cole,7v4imS0moSyGdXyLgVTIV7,Cole Espanol,adult standards
35uu4l4jYnCLMh88URXqoX,Aquellos Ojos Verdes,Nat King Cole,7v4imS0moSyGdXyLgVTIV7,A Mis Amigos,adult standards
2KNMqqNd3sLfeN4ukKduRT,Moon River,Frank Sinatra,1Mxqyy3pSjf8kZZL4QVxS0,"Days Of Wine And Roses, Moon River And Other Academy Award Winners",adult standards
6jSOQzZ92aPKN0p2m09y2n,Maybe,The Ink Spots,5bOsFzuJ6QZMr86ezC4oXY,The Anthology,adult standards
0Sc8AsDTBeZFWg8K9tMARE,My Way Of Life,Frank Sinatra,1Mxqyy3pSjf8kZZL4QVxS0,Cycles,adult standards
1Yv6PMPkvLdCIFbm9kanaz,Autumn Leaves - Remastered 1999,Frank Sinatra,1Mxqyy3pSjf8kZZL4QVxS0,Where Are You? (Remastered / Expanded Edition),adult standards
0mPucOgHSriKefrcLqBPB0,This Masquerade,Carpenters,1eEfMU2AhEo7XnKgL7c304,Now & Then (Reissue),adult standards
5LMDR9OJOVfRAB99Vr96zn,Change Partners,Antônio Carlos Jobim,3pO5VjZ4wOHCMBXOvbMISG,Sinatra/Jobim: The Complete Reprise Recordings,adult standards
00VTbljYzdl11ZNEGHjtNy,Standard Dinner Course,Yeong Die,3XuW2hQFCf9kdXL6v1uFcS,Standard Dinner Course,adult standards
51HNabTJu0cCxaUfVvuEN8,The Standard,Swing Stroller,4mIuNN9GeW7eVpaCM5hGmC,Negroni Nights,adult standards
6qeCyQdxowFD746sApGBYx,枯葉 ～Autumn Leaves～ (jazz standard),SANOVA,15fZ3hlvf6rcqHls6hZAbt,BLISS,adult standards
5iPXzdmW5wxcbWJNw46mOy,You've Changed,Kurt Rosenwinkel,253GMpCNwx1TJtASNAeDoP,Standards Trio: Reflections,adult standards
16KzWBkuIU3TVuHfib1VI3,Be Blue,Jazz for Eating,1vWcKQZwKFBY4xFGtm91o7,레스토랑을 위한 재즈 음악: 낭만적인 저녁 식사를 위한 다양한 재즈 트랙,adult standards
6s5Ush55ZistjzNAbbIpoL,But Not For Me,Red Garland,35iymrFS4VnsKn35ebHKX9,Red Garland's Piano,adult standards
1ubvZynVaMW2VE5wwUdZhJ,모닝 재즈,피아노 재즈 음악,6EFc8ePFtRBhjfVnQRjF3H,호텔 라운지 그리고 카페 음악 모음,adult standards
5FcS6BlKoTeNqI117SSetC,Sarabande_bossa Nova (사라방드),JazzCat,36hBT16R5giUhlc4LTnJ4M,"호텔, 카페에서 들리는 재즈 연주곡 모음ⅰ",adult standards
6Xt5TQPerAnqXaeVRKDKE8,Ave Maria_bossa Nova (아베 마리아),JazzCat,36hBT16R5giUhlc4LTnJ4M,"호텔, 카페에서 들리는 재즈 연주곡 모음ⅰ",adult standards
3uUvL24asJ7pMQBTy62gYv,For All We Know,Nat King Cole,7v4imS0moSyGdXyLgVTIV7,Greatest Hits (90th Anniversary Celebration),adult standards
1DP9Lqb77d1pLZ8rDx78vE,"Softly, as in a Morning Sunrise",Cafe Music BGM channel,3yKoHgjtyenCOIRaD2Gghu,Cafe's Standard ~morning edition~,adult standards
4pnaht1jj1ryLyXaTjmoVL,"African Gospel Choir, Vol. 1 - Worship Session",African Gospel Choir,5J9pwgeoN8c7AW6XPOroON,"African Gospel Choir, Vol. 1 (Worship Session)",african gospel
2OHmueqAp9USbKTxRfxwAa,Maberumo (This Is Morning),Ada Ehi,27aJyju2K5sLLiCgZKemnt,Maberumo (This Is Morning),african gospel
2SV9yVLccNSTCada7J6BSZ,주의 보혈 능력 있도다 - Live,사랑의교회,1peeAnaWLKcLlPSXs4XJ3K,2006 Anointing 우리 영혼의 풀 콘서트 (Live),african gospel
5koglAXie2mkdRoOBGRGLR,주품에 Still,소리엘 Soriel,0RopDHSbYX6TjIQSkykR78,소리엘 워십 - 향기로운 제물 1 Soriel Worship - A Fragrant Offering 1,african gospel
6Z7q5t9b36cbF1nIaUPbsi,선한 목자되신 우리 주 - Live Version,BROWN WORSHIP (브라운 워십),1dL1M7R4pCX5KNwHr2XF7m,내일을 여는 모임 (Live Version),african gospel
6JWWPQY2pxzIXt4lKqHSvh,B'Ola (Honour),Sunmisola Agbebi,7fJd7w897ouOZzDc6e3oyU,B'Ola (Honour),african gospel
0zgmTNdlPFHP8f47UzGvhG,주 날개 그늘 아래 Hide Me In The Shelter,Scott Brenner & 다윗의 장막,1qmwVVYHHJMXpUvnIwakqZ,Hide Me In The Shelter,african gospel
